sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1979-10-21,7032954,manager,protect,authority,46.03,69,Rwanda,Kaneland
1991-11-29,2459023,seem,recognize,far,695.97,68,Tajikistan,Port Victor
1997-05-30,6764558,central,matter,protect,60.5,10,Brunei Darussalam,Dawnmouth
1979-02-05,8410504,leader,consider,paper,414.33,19,Cote d'Ivoire,East Derek
1986-02-23,1983405,bar,general,decide,146.83,17,Namibia,South Kayla
1997-07-22,6534185,start,suffer,upon,547.59,68,Dominica,Hoganbury
2017-10-30,3726417,than,bar,his,592.62,20,Greenland,Ramirezton
1970-07-26,1504985,need,alone,his,834.15,34,Kuwait,Port Josephmouth
2022-12-07,390881,class,through,campaign,373.25,22,Faroe Islands,South Jennifer
2006-10-07,6689711,structure,air,bit,227.8,2,Christmas Island,Paulaview
1978-05-02,7862475,hour,senior,example,458.72,42,Kenya,North Kevinborough
1986-02-09,4544960,including,can,grow,258.74,70,New Zealand,Emilyville
2023-03-14,5073431,including,five,control,850.71,27,Ecuador,South Catherine
2015-01-08,7992673,in,mouth,customer,753.5,95,Tajikistan,Kellyhaven
2006-03-01,8076485,little,modern,former,547.21,74,Paraguay,Shieldsville
2022-04-18,9184540,assume,bill,treatment,219.98,1,Zambia,Karenport
1989-04-03,4780577,science,fight,appear,306.79,74,Hong Kong,Allenland
1990-01-17,7881468,include,wonder,strong,269.59,41,Central African Republic,East John
2022-05-06,284140,second,suggest,choose,656.51,55,Cambodia,East Daniel
2011-12-08,8058370,tend,bad,eye,854.08,37,Korea,Hopkinston
1980-01-15,9082983,few,when,fish,552.1,5,Honduras,Rhondabury
1974-10-02,1934608,stage,wait,owner,379.77,76,Kuwait,Elliottmouth
2004-01-16,4526982,movie,themselves,paper,921.43,26,Lebanon,Port Luke
1972-09-30,1062985,work,without,herself,16.77,51,Nepal,Adrianborough
1971-10-23,7404608,act,what,compare,661.6,65,Sierra Leone,Sydneystad
2022-02-25,2028690,expert,environmental,need,470.17,90,Panama,East Amy
2005-07-26,9235612,surface,old,sell,317.98,66,Cameroon,Melindaport
1978-07-24,8245966,seven,thing,law,278.6,13,Croatia,Romanshire
1996-08-04,9734409,above,building,identify,114.94,19,Saudi Arabia,Mendezland
2015-06-16,9712291,soon,I,believe,820.36,69,Tanzania,Staffordburgh
2023-06-11,6679211,catch,there,market,193.73,87,Kiribati,Lake Matthew
2011-08-15,2532719,seem,speech,per,71.74,63,Kenya,New Suzanne
1999-04-21,4373420,box,find,impact,247.08,94,Iceland,Port Jenniferbury
1996-01-09,8283178,main,remain,as,918.42,64,Saint Vincent and the Grenadines,Boothland
1986-08-27,1554053,couple,billion,best,281.14,16,Australia,Boydshire
2000-07-02,1355282,wait,couple,century,363.95,61,Tunisia,North Christopher
1983-06-11,8526369,level,around,economic,575.86,67,British Indian Ocean Territory (Chagos Archipelago),New Kerrifurt
2017-06-03,9769833,energy,recognize,any,696.72,20,Hungary,Lake Tammy
1976-02-08,9618337,music,discover,present,24.99,51,Myanmar,Fordland
1975-04-30,9599407,voice,already,every,182.53,29,Uzbekistan,Sarahville
2001-07-18,1512248,mother,real,garden,375.25,27,Holy See (Vatican City State),Jillberg
2005-11-09,6050427,development,many,able,256.74,98,Guam,Lake Roytown
1973-10-17,6551780,economy,kid,debate,702.71,69,Cameroon,Karaborough
1974-06-27,3600092,happy,country,hour,700.68,7,Nauru,New Melissabury
1996-07-02,8233908,art,will,environmental,704.09,17,Bosnia and Herzegovina,East Danny
1991-08-03,9970575,news,industry,three,139.35,97,North Macedonia,Robynfort
1973-07-19,2342098,thank,finally,fund,446.89,69,Armenia,Glennview
1975-10-07,8914292,most,color,record,384.8,19,Puerto Rico,Lake Julieport
1992-02-01,8082997,long,establish,from,347.63,30,Iraq,Valentineland
1990-12-06,2389403,why,prevent,enough,684.2,73,Norfolk Island,Ortizland
1973-01-24,6721720,sit,account,notice,268.97,39,Turks and Caicos Islands,Danielshire
1978-03-20,8254837,region,this,pretty,526.31,32,Yemen,West Kevin
2003-04-07,855385,quality,view,focus,642.86,25,Saudi Arabia,East Erikafort
2001-12-06,7417763,security,member,head,749.86,7,Nigeria,Charleston
1991-04-18,2768311,pressure,far,so,180.99,86,French Polynesia,East Emilyside
2008-07-08,3426425,wear,the,food,760.02,79,Kyrgyz Republic,New Curtisport
1991-02-22,3633296,interesting,say,process,963.38,13,Belize,Bookerbury
1983-12-29,9417784,possible,site,as,254.86,26,Hungary,Port Robinton
1977-01-17,8079793,strong,reflect,support,90.0,7,Chile,Port Heather
1995-04-03,7737354,tax,animal,positive,86.35,56,Haiti,Stanleytown
1998-10-21,475113,me,material,billion,745.94,7,Libyan Arab Jamahiriya,North Thomasberg
2007-05-04,7515358,spring,left,page,504.01,99,Fiji,Lake Dustin
1998-10-29,7413355,choice,skin,we,717.43,99,Togo,Christon
1974-10-14,9119044,lay,with,coach,255.72,76,El Salvador,Port Kyle
1997-12-22,9693380,investment,set,partner,176.55,6,Indonesia,Mccoyborough
1977-03-02,431251,wear,store,southern,565.14,72,Central African Republic,Summersside
2014-09-03,6156893,decide,them,girl,587.36,78,Bouvet Island (Bouvetoya),Steeletown
2019-03-15,5307735,according,whose,many,610.0,56,Peru,West Joelstad
2016-12-14,3502035,treatment,occur,culture,82.09,69,Belize,Benjaminmouth
1979-05-12,6445605,anything,family,reduce,455.22,60,Iraq,East Stephen
2008-07-22,1834603,set,get,stock,711.72,62,Ireland,Brianaburgh
1987-06-25,5505964,smile,floor,agency,316.8,57,Malawi,Priscillamouth
1980-11-02,2404616,likely,recently,professor,234.68,26,Ecuador,Davismouth
1985-04-18,8907661,management,particularly,former,578.89,63,Monaco,Meganhaven
2010-08-28,4800540,blue,enough,population,811.48,10,Holy See (Vatican City State),Jonathonland
2018-02-13,4400573,table,officer,level,773.02,5,French Polynesia,Valenzuelaland
1998-08-19,6045250,administration,around,none,11.88,37,Estonia,East Jacobtown
2004-02-26,427688,which,conference,range,303.39,95,San Marino,Port Natalie
1996-11-25,5976630,phone,practice,least,39.88,34,Sri Lanka,East Anthonytown
2011-06-11,9564850,option,stock,old,301.12,90,Ethiopia,Whiteberg
2016-04-01,670303,woman,admit,design,679.71,74,Algeria,Port Josephside
1996-04-16,6922634,doctor,bar,week,406.17,86,Germany,Gonzalezview
2008-11-23,4116491,wear,reveal,significant,907.45,72,Lebanon,Port Ashleyfurt
1995-05-18,9567929,past,involve,finish,205.83,57,Argentina,Thomasmouth
1987-01-01,2921801,draw,professor,some,874.73,32,Trinidad and Tobago,Keithton
2014-08-02,1866567,dream,his,include,262.61,57,Barbados,North Alice
1999-12-12,4793699,understand,past,base,651.65,12,Luxembourg,Port Tanyahaven
2016-12-28,6813151,around,challenge,the,658.92,27,Montserrat,East Laura
1978-12-11,8136084,generation,air,trial,553.43,50,Sudan,Port Paul
1998-04-24,8826437,century,pull,method,715.71,65,Latvia,North Annview
2022-06-14,4327294,audience,relate,memory,333.91,76,Canada,Clarkmouth
1983-11-26,3920517,executive,serve,conference,336.23,60,Central African Republic,South Caroline
1991-07-14,5073321,discussion,hair,of,642.79,19,Saint Lucia,Morganshire
1993-07-13,7229638,style,soldier,these,654.84,13,Bahamas,South Royburgh
1977-04-29,4747618,single,able,election,920.47,55,Timor-Leste,Nicholasside
2016-12-27,4387380,offer,morning,light,97.33,44,Austria,Lake Dawnborough
2022-11-15,7893598,medical,nearly,deal,271.99,88,Seychelles,Wilsonville
1978-01-24,8388194,he,box,upon,959.27,63,Christmas Island,Lewischester
1976-06-08,2613245,trouble,guess,recognize,155.3,37,Western Sahara,Dylanview
2004-08-21,2039233,task,guy,with,87.87,56,Bermuda,Justinchester
2002-11-05,810196,area,food,write,743.6,78,Saint Barthelemy,North Dorothy
1993-02-27,7362444,sure,yourself,somebody,845.37,98,Jordan,North David
1999-12-11,8217431,attack,situation,professional,602.25,95,Togo,New Derekside
1999-12-09,240664,training,past,play,701.8,43,Germany,East Ashleymouth
1984-06-08,3996958,whole,what,foot,581.92,33,Morocco,Davisbury
2020-03-21,2989822,nice,page,around,97.49,67,Guatemala,West Annstad
1995-06-30,6522350,current,rest,hospital,558.18,12,Pitcairn Islands,Butlerstad
2003-04-13,2313320,evening,she,purpose,879.16,75,India,North Tami
1977-09-02,880752,because,former,bed,864.24,95,United Arab Emirates,West Justin
2005-03-25,1399131,commercial,reality,official,719.57,6,Gibraltar,New Courtney
1988-04-20,910192,building,purpose,physical,196.58,14,Myanmar,Tinamouth
1986-08-30,9279165,music,claim,during,462.0,99,Honduras,North Jesse
1995-08-16,1667683,none,heart,read,255.57,60,Serbia,Dixonchester
2021-03-06,1080957,three,fine,check,163.87,33,Slovenia,West Ericbury
2000-06-10,75887,amount,positive,great,841.91,68,Suriname,Garrettfurt
1994-11-12,9319783,property,training,region,942.77,51,French Southern Territories,East Alejandro
1978-03-02,1914910,fish,thing,there,766.25,16,Nauru,Port Ronnie
1985-08-05,9174365,information,method,option,118.3,94,Singapore,Chavezport
2007-05-21,4582967,firm,protect,detail,762.19,37,Saint Vincent and the Grenadines,Danaville
1993-12-31,3347459,next,election,particular,364.02,54,Tanzania,Ericchester
1994-12-18,9160897,agreement,two,recognize,799.44,37,Peru,North Dustin
2015-04-01,9461675,effort,big,reason,919.99,83,Cambodia,Port Julie
2008-07-29,2174908,wrong,wear,into,858.93,13,Iran,Lake Sheilabury
1986-09-25,5351578,yard,wrong,direction,411.78,16,Jersey,New Christinehaven
1971-12-13,2410734,like,oil,concern,883.81,8,Georgia,West Tylertown
2016-06-25,3697589,bed,front,heart,333.05,99,Armenia,Wilsonton
2004-05-30,9959115,leave,must,Congress,958.06,79,Poland,East James
2013-01-28,5230427,statement,political,measure,945.38,68,Kenya,Morrisshire
2000-08-26,3962470,financial,major,best,100.71,16,Myanmar,Bautistafort
2011-10-06,6109912,despite,where,paper,728.69,42,Tonga,Briggsmouth
1981-01-07,5509014,step,drop,meeting,263.75,27,Spain,West Aaronport
1986-02-16,5940800,beyond,try,degree,968.06,34,Hong Kong,Thompsonstad
1993-05-03,3574834,wind,about,capital,184.81,8,Iraq,New Dawn
2011-10-28,237954,travel,avoid,anyone,701.93,5,Gibraltar,Heidimouth
2010-04-30,1845978,visit,red,them,139.31,59,Cote d'Ivoire,Jacobfort
2023-11-25,1930636,address,answer,hit,633.92,23,Namibia,Markstad
1991-10-30,8410157,record,magazine,city,971.74,50,Cameroon,Taylorside
1975-02-09,3561357,short,building,yes,175.27,86,United Arab Emirates,Millerborough
2001-08-23,9713504,discuss,find,open,437.0,32,Peru,New Jessicatown
1992-04-27,3452576,four,write,buy,983.7,88,Gibraltar,West Sarah
1991-05-19,5742477,require,shake,owner,273.56,1,Peru,Johnmouth
1999-06-23,5974152,of,method,available,421.84,75,Bouvet Island (Bouvetoya),North Justin
2005-12-01,1669481,despite,heart,course,239.55,99,Colombia,West Courtneymouth
1994-05-08,4180626,teach,likely,door,101.1,5,Holy See (Vatican City State),West Wayne
1998-12-12,3436095,himself,bring,again,873.68,73,Netherlands Antilles,Joshuaville
1974-12-16,4888508,system,beat,believe,752.17,81,Mexico,Bennetthaven
2010-03-23,5924208,establish,collection,TV,306.8,11,Burkina Faso,Port Kevin
2022-03-12,9981630,successful,me,within,523.48,23,Cocos (Keeling) Islands,Martinberg
1972-03-08,6356118,American,lose,hundred,794.11,9,Libyan Arab Jamahiriya,Port Susanburgh
2012-09-05,4504262,who,themselves,show,228.91,65,Malta,Josephview
1986-08-17,6154266,himself,range,time,702.06,45,Wallis and Futuna,Edwardton
1992-11-28,5025842,claim,continue,form,470.91,57,Lithuania,Penningtonfort
2018-07-13,2154304,plan,else,red,270.89,66,Antarctica (the territory South of 60 deg S),Michaelfurt
1999-07-23,4418558,second,not,question,295.65,80,Eritrea,Fisherbury
2015-12-05,5369785,lead,who,morning,232.22,45,United Arab Emirates,West John
2002-12-22,3074703,while,fall,learn,215.58,4,Nauru,North Brittany
1973-08-05,4775084,town,product,example,314.61,2,Paraguay,Cherylchester
1985-10-08,6852387,surface,real,could,106.3,17,Palau,New Billy
2003-08-10,6960350,language,attack,others,884.88,81,Saudi Arabia,North Allen
2008-12-09,5005625,send,from,by,873.81,74,Tunisia,West Alexandra
1973-10-11,4671981,allow,media,write,951.12,65,Suriname,West Christinastad
1998-02-17,1497195,region,season,action,670.78,79,Chad,West Emily
2003-02-09,1245106,contain,this,group,641.59,23,Colombia,Lake Richardfort
1973-06-09,8266260,shoulder,design,cut,45.35,38,British Virgin Islands,North Marcusport
2017-04-13,9901886,hotel,both,minute,713.89,75,Afghanistan,Meganfurt
2016-06-14,1892263,enjoy,onto,then,785.05,58,United Kingdom,Ashleyport
1999-09-12,753559,radio,beat,child,40.45,39,United States Virgin Islands,Michaeltown
2009-02-14,268339,describe,form,including,950.05,55,Russian Federation,North Christophershire
1982-01-10,7937259,force,half,must,26.27,89,Spain,Lake Katherine
1987-02-20,3802190,run,card,right,258.82,39,Dominica,West James
1990-02-09,5822412,this,international,send,256.22,95,Mauritania,New Andreastad
1975-10-15,3575754,TV,property,address,816.29,16,Wallis and Futuna,New Sara
1998-02-15,2249364,public,same,condition,456.99,22,Gibraltar,Walshberg
2003-10-14,9883078,now,garden,paper,464.79,46,Germany,South Melissa
1988-03-19,1925190,thank,conference,happy,152.22,65,Belarus,Lake Johnathan
1999-05-15,3516219,edge,education,almost,135.93,98,Nepal,Aprilview
1987-07-29,3817952,at,election,catch,126.77,95,Italy,Youngport
2023-09-04,390349,truth,call,together,393.7,30,Congo,Juarezhaven
2006-03-19,5804732,best,member,this,518.64,38,Anguilla,East Tara
1972-10-28,3549984,follow,reflect,common,670.45,7,Kuwait,Brandyburgh
1983-03-27,4373921,material,result,those,408.42,60,Iceland,Michaelchester
1973-02-09,8464728,choose,none,develop,372.08,74,Ethiopia,Bryantstad
2013-10-20,9656578,against,agency,soon,768.9,66,Germany,West Marytown
2003-12-31,1386186,as,book,increase,395.19,61,Congo,Garrettton
1978-08-25,6330902,wife,name,cut,153.38,5,Falkland Islands (Malvinas),Adrienneburgh
2008-12-20,7286414,woman,baby,see,88.81,18,Syrian Arab Republic,West Cheryl
1984-09-19,8857506,pattern,morning,long,884.04,67,India,Kellyview
1974-11-03,9254549,board,beautiful,because,470.36,9,Slovenia,Gonzalezview
1989-07-06,7969653,remember,onto,them,419.06,77,New Caledonia,Caitlinview
2001-06-18,5064369,lot,group,rich,607.0,55,Christmas Island,Katieport
2014-04-22,2155816,second,away,food,941.35,8,Botswana,South Cindy
1986-12-10,3982576,particularly,begin,tough,768.29,43,United States Minor Outlying Islands,Colleenberg
2001-03-29,2683360,arrive,back,east,54.02,95,Mauritania,New Joelville
2009-10-26,214669,job,claim,area,240.03,46,Cocos (Keeling) Islands,New Carolyn
2006-08-08,3259194,computer,describe,safe,330.15,2,Vanuatu,Moniqueborough
1976-01-20,8418893,along,also,exactly,296.85,5,Indonesia,Tapiaside
1971-06-20,8398653,dog,pressure,development,639.26,13,Tajikistan,Maryburgh
1972-07-04,2002057,politics,pay,bed,880.26,11,Marshall Islands,Port Sophia
1983-09-10,6941461,group,strategy,at,165.4,18,Croatia,Schneiderbury
2012-05-05,3917992,girl,authority,PM,509.8,50,French Southern Territories,West Jay
2017-01-26,9227193,bank,discuss,truth,799.69,18,Ireland,Andersonland
1995-08-30,1885085,consider,ok,I,680.84,72,Tokelau,Pattyton
2002-02-11,5895635,work,health,impact,427.22,83,San Marino,West Abigailhaven
1975-12-16,5240487,lose,front,particular,445.33,47,Saudi Arabia,Lisaville
2000-06-05,7554211,trip,owner,here,263.93,72,Burundi,Lindaborough
1985-12-07,6360038,actually,town,choice,438.33,43,Uruguay,Patelborough
1984-11-05,2722275,kid,environmental,expert,965.39,97,Indonesia,East Georgestad
1982-08-21,4072613,management,there,street,339.61,49,Equatorial Guinea,Desireeside
1970-01-06,8522990,move,result,beyond,887.43,8,Equatorial Guinea,North Charles
2016-02-22,1865584,bar,amount,without,995.74,47,Gambia,West James
1980-11-02,4129456,development,share,trip,136.62,28,Uruguay,North Catherine
2011-08-25,690186,stay,couple,instead,351.21,81,Angola,West Robert
1990-08-16,441922,shoulder,situation,white,142.61,15,Indonesia,Salazarland
1982-10-02,2390082,itself,southern,rise,931.82,88,Nepal,Debraborough
1993-07-03,3478204,tonight,issue,town,148.9,9,Germany,Kevinfurt
1993-08-08,9689702,concern,fall,probably,334.35,50,Guinea-Bissau,Danborough
2015-12-23,4058329,product,agency,provide,774.65,74,Ireland,North Melissa
2020-09-02,4567000,one,may,those,36.37,35,Korea,Ramirezburgh
1998-09-12,4818024,bank,institution,already,522.33,91,Cuba,Howellhaven
1971-10-06,5574152,improve,degree,customer,883.66,89,Bahamas,Riostown
2008-12-28,8654330,Congress,after,on,164.5,7,Eritrea,Tylerport
2023-05-13,824133,between,every,coach,98.51,66,Guinea-Bissau,Lake Alexis
2022-11-27,2832529,drive,actually,city,427.1,39,United States Virgin Islands,Port Tammymouth
1986-02-12,3489286,establish,mean,third,890.86,40,Panama,Barkerfurt
1993-11-12,5282659,activity,your,certainly,816.21,8,Holy See (Vatican City State),Valentineport
2022-12-02,9781596,least,travel,ready,192.57,61,Turkey,West Taylor
2019-05-17,2660525,manage,finish,product,141.38,78,Puerto Rico,Jennifershire
1995-10-22,549472,military,race,research,757.93,87,Canada,Chrisview
2003-03-22,3279108,office,next,toward,722.25,2,American Samoa,Francomouth
2009-10-06,653761,purpose,later,development,800.58,19,British Indian Ocean Territory (Chagos Archipelago),Gardnerborough
1992-07-30,8281221,house,central,century,293.2,39,Hong Kong,South Kellychester
1974-10-01,8050464,hand,time,him,293.86,55,Bolivia,Port Marc
2019-04-12,6966056,well,for,office,87.77,30,Wallis and Futuna,Caitlinburgh
1980-08-05,4183388,attorney,stay,collection,890.63,98,Uruguay,West Jay
2015-04-15,7528929,record,sing,although,386.59,14,Estonia,Tylerton
1977-02-23,6365558,onto,with,anything,134.82,45,Austria,Wolfemouth
2008-04-20,3395961,school,land,pressure,824.49,83,Korea,Debbieport
1970-09-09,1524108,someone,seem,law,609.57,2,Isle of Man,North Courtney
1985-02-05,7142171,memory,end,win,337.86,45,Bhutan,Kevinfort
2000-04-27,8731970,south,cause,rise,632.7,4,Egypt,East Kimberly
1999-02-05,7630183,win,admit,red,309.04,6,China,East Stephanie
1971-08-17,3371004,effect,similar,various,276.98,49,Sao Tome and Principe,Woodardtown
2009-12-08,809559,piece,these,tonight,103.43,57,Macao,South Sierra
1998-10-17,2388723,door,leader,cover,473.34,41,Antigua and Barbuda,Vasquezfort
1999-03-23,6203219,should,look,after,56.01,97,Colombia,East Katrinaville
2006-03-30,6749468,movie,how,charge,527.36,78,Costa Rica,Robertmouth
2020-01-30,8028687,him,take,month,153.07,98,Canada,New Robertshire
2004-02-12,7586211,line,quality,still,570.26,100,Tokelau,West Christophershire
2011-03-19,6759133,after,far,computer,772.55,98,South Africa,Ortegafurt
1996-09-22,1147061,any,onto,pay,381.1,57,Mexico,North Joshua
2019-12-13,5212464,least,might,hospital,152.05,5,Kiribati,Sarahview
2020-07-17,8287679,sound,stage,food,653.49,61,Germany,Wardburgh
1998-01-21,9779540,factor,treatment,prepare,126.78,92,Cyprus,Dianaville
1983-01-01,2400833,cover,my,cut,10.12,23,Ethiopia,New Ericview
1982-09-14,7733605,another,option,especially,97.35,97,Turks and Caicos Islands,Murphyton
1983-08-01,366609,across,hold,Mrs,428.54,46,Philippines,Lake Suebury
